cust_no,shouxin_date,if_t4,if_t1,fpd4,fpd1,score_chal,score_add,score_orig,score_bc1,score_bc2,v3_newfeat30_score,xgb_lr_score
160056186620,2020-06-19,1,1,0.0,0.0,0.2572307979924475,0.00818832,0.11125532008550348,0.01422829,0.013251473,,0.007507125454913024
160056301312,2020-06-26,0,0,,,0.43107466148754525,0.033377662,1.5041370775736491,0.018514607,0.015640926,,0.018096057481103458
160056448837,2020-06-22,0,0,,,0.2641283329569848,0.02665291,0.5572065377662152,0.029317673,0.016043555,,0.017989719192331482
160056707175,2020-06-27,0,0,,,0.3642162754342637,0.030088313,1.8814275925639827,0.025397794,0.010161745,,0.027634225464350282
160056873441,2020-07-01,1,1,0.0,0.0,0.3330273903780308,0.05071567,1.4107540290156013,0.036321346,0.02266319,,0.04406763592060983
160057086055,2020-07-04,1,1,0.0,0.0,0.24228802534374047,0.034877002,2.8625111521544158,0.023711583,0.01652696,,0.07467443585944485
160057100549,2020-07-14,0,0,,,0.27359239903027066,0.021868173,0.4948678131074612,0.03283432,0.019009413,,0.03918808315033872
160057410308,2020-07-10,1,1,0.0,0.0,0.20979943670672105,0.011356498,0.816193816395923,0.024604091,0.015613741,,0.01968729639205277
160057609521,2020-07-14,1,1,0.0,0.0,0.21400910470022408,0.030662319,2.0020722684770247,0.027829377,0.0119549185,,0.02561883214132516
160057912571,2020-07-29,1,1,0.0,0.0,0.31227479967998273,0.019224487,0.3022625491651582,0.038409725,0.015035976,0.05263215,0.03078781031871405
160058094712,2020-07-22,1,1,1.0,1.0,0.265228878684099,0.09105216,7.111857361459793,0.014435425,0.012914971,0.040614753999999996,0.09431074734089397
160058254559,2020-07-25,0,0,,,0.32443447663184216,0.043902885,2.02496280183363,0.07631187,0.055862512,0.06379431,0.08303504044717425
160058790492,2020-08-04,0,0,,,0.37732851083683955,0.043255452,2.8979833982699583,0.021534676,0.01800364,0.07006084,0.02235103062875225
160058834366,2020-08-05,1,1,0.0,0.0,0.3413930136958948,0.047834594,0.5572065377662152,0.028322916,0.013243881,0.034563456,0.03574748754340324
160058870508,2020-08-05,1,1,0.0,0.0,0.29475013476227563,0.014623611,0.9647840378550262,0.030140804,0.015269193,0.01722618,0.02936845885745825
160059354946,2020-08-24,1,1,0.0,0.0,0.24707769583411096,0.029597828,0.7871686369233389,0.029801743,0.020631373,0.03908327,0.024227491386839318
160059491369,2020-08-16,0,0,,,0.24379861026734692,0.018270088,3.98059765421976,0.029225849,0.018505706,0.030740509,0.016958844505037717
160059586125,2020-08-18,1,1,0.0,0.0,0.24503775781665776,0.03534496,1.053862126603991,0.027529899,0.01835855,0.06611437,0.01207230852755765
160059599268,2020-08-18,1,1,0.0,0.0,0.2700069179107504,0.037871458,1.46119147531508,0.06572633,0.020763274,0.09533129,0.03916167916021196
160059808595,2020-08-22,1,1,0.0,0.0,0.40269845904844237,0.07596489,1.5314201726497303,0.056591094,0.02798716,0.08333956,0.04693644322741477
160059858630,2020-08-23,1,1,0.0,0.0,0.2333541423387018,0.01261334,-0.05935478837138614,0.010131306,0.013275631,0.02758064,0.017060364149626826
160059988286,2020-08-26,1,1,0.0,0.0,0.24756556978075334,0.021709664,-0.27471720784714915,0.040259127,0.012364996,0.022761256,0.01587693682899749
160060467787,2020-09-08,0,0,,,0.3175357520761363,0.018294968,0.3004677905900556,0.043048996,0.05093877,0.028429395,0.030910232413179424
160060846373,2020-09-11,1,1,0.0,0.0,0.27008795862897683,0.083197415,3.482746674249695,0.03629922,0.0190383,0.073271565,0.07057933604291441
160061032647,2020-09-14,0,0,,,0.3228323352021207,0.07128807,6.448699514795246,0.03381592,0.011424993,0.084825315,0.035262117810792866
160061120575,2020-09-15,1,1,0.0,0.0,0.20940633380404958,0.009315578,-0.06360181020663913,0.021292271,0.014816197,0.022831395,0.005829965258296233
160061293564,2020-09-19,0,0,,,0.24583683133439035,0.015647342,0.9716136228248166,0.023271713,0.018168595,0.14500870000000002,0.06670201485535895
160061995309,2020-10-05,0,0,,,0.3019133814098624,0.024350584,1.0342387909862043,0.029488562,0.012677919,0.083145075,0.01767464859451096
160062214352,2020-10-10,1,1,0.0,0.0,0.23395082129911476,0.038959987,1.7244286290479034,0.033122733,0.017611185,0.026931506,0.015689253966115976
160062513540,2020-10-14,0,0,,,0.2207526889926822,0.013135277,-0.34543872429231837,0.016451107,0.0147542115,0.017007457,0.012967048436790165
160062617895,2020-10-16,0,0,,,0.3692384531112145,0.042928793,3.7176867343727533,0.02722646,0.01782539,0.20178695,0.12161763532440455
160062831135,2020-10-19,0,0,,,0.4249533913243278,0.054992426,4.0988738285334465,0.06881396,0.016539179,0.07474123,0.15320315941265958
160063323852,2020-10-25,0,0,,,0.20567684946949133,0.025953608,0.0918073638709214,0.06881396,0.016539179,0.028250523,0.06052892286667025
160063521059,2020-10-28,0,0,,,0.35105782366561633,0.07006322,1.118428583348675,0.06881396,0.016539179,0.059907194000000004,0.0604456797262407
160063573699,2020-10-29,0,0,,,0.24877555702449897,0.038713016,1.0420871318939096,0.06881396,0.016539179,0.068451755,0.013149614852406505
160063599091,2020-10-29,0,0,,,0.3763177188880212,0.049186263,2.6740422844497225,0.06881396,0.016539179,0.28582045,0.08817833268106974
160063674131,2020-10-31,0,0,,,0.23061222464283015,0.016818393,-0.24381880438045833,0.06881396,0.016539179,0.026397623,0.011248442810104141
160063892137,2020-11-04,0,0,,,0.2031052640729844,0.016764868,-0.3643699798602522,0.06881396,0.016539179,,0.02306898249049248
160063941167,2020-11-04,0,0,,,0.25078175327267815,0.022752699,0.4741448611512541,0.06881396,0.016539179,,0.007529026754198869
160064522944,2020-11-14,0,0,,,0.2625148112627328,0.036523674,-0.018838633178720497,0.06881396,0.016539179,,0.06845630528669182
160064763920,2020-11-17,0,0,,,0.2965042040140301,0.043724984,0.7259124254547711,0.06881396,0.016539179,,
160007072969,2020-05-01,1,1,0.0,0.0,0.27014815946136844,0.033609882,0.35103005086665107,0.036338158,0.02312794,,0.07528711413136836
160035978940,2020-04-20,0,0,,,0.30567721437085393,0.046740115,3.4850656248389065,0.06881396,0.016539179,,0.03288181418018732
160036694614,2020-07-23,1,1,0.0,0.0,0.27882619337249603,0.020422919,-0.30733294893045005,0.0196318,0.015171889,0.022704242000000003,0.030422399380324663
160041249147,2020-09-01,0,0,,,0.2905431123171848,0.043579157,0.41660288851659233,0.06650028,0.027608333,0.089882,0.052895385258824285
160046163279,2020-05-16,0,0,,,0.25385616444314757,0.03418168,0.7355644254469713,0.035615344,0.015675696,,0.08832527463343927
160047031115,2020-06-01,0,0,,,0.29261434541694725,0.03576636,0.7401773863702763,0.06801518,0.035814457,,0.04306030052953471
160052550925,2020-03-24,1,1,0.0,0.0,0.23739222590637896,0.021857852,0.7448507562760796,0.06881396,0.016539179,,0.0045137916134525115
160052847265,2020-03-28,1,1,0.0,0.0,0.3149800454733028,0.07008601,2.203015551179673,0.06881396,0.016539179,,0.05211912792956376
160053627238,2020-04-15,1,1,0.0,0.0,0.3366794841144476,0.017630823,0.12127213330444925,0.06881396,0.016539179,,0.03722329627227794
160053737747,2020-04-17,0,0,,,0.24293089411934646,0.014129811,-0.033939445988839724,0.06881396,0.016539179,,0.012678461265847846
160054049698,2020-04-25,0,0,,,0.23405740253247145,0.0047963047,-0.4763255490068602,0.06881396,0.016539179,,0.02683127257712476
160054289179,2020-05-01,1,1,0.0,0.0,0.3638055447206495,0.024140501,4.251674654528928,0.043714177,0.017372156,,0.027394463435526532
160054527597,2020-05-06,0,0,,,0.20325048376725302,0.0117003685,-0.1698430669013687,0.017210066,0.00921977,,0.010487734409876838
160054568343,2020-05-07,0,0,,,0.2391293333976694,0.009201542,0.19406935636764033,0.017553078,0.011619022,,0.012546155350209405
160054620840,2020-05-08,1,1,1.0,1.0,0.24358453389949164,0.041557778,3.578007006317812,0.040065583,0.01585724,,0.12554614018788054
160054836257,2020-05-15,1,1,1.0,1.0,0.4108933113022157,0.0506276,1.2076601371983289,0.093251795,0.04768809,,0.03236406345791148
160055267424,2020-05-24,1,1,0.0,0.0,0.29995657011562116,0.034821775,1.1302077640663297,0.026519543,0.023217786,,0.0252573876280984
160055492923,2020-06-01,0,0,,,0.3012628973267686,0.031840865,0.46782208699431305,0.099347904,0.03556944,,0.06578911479275218
160055800924,2020-06-09,1,1,0.0,1.0,0.2869708388917361,0.028204123,0.6360890032886918,0.05376523,0.019158006,,0.0675812392229355
160055882832,2020-07-09,1,1,0.0,0.0,0.24732200801678558,0.020273313,0.025053459875649442,0.06671351,0.023237757,,0.011918778078638118
160055898867,2020-06-11,1,1,0.0,0.0,0.31432318074948473,0.042234935,2.2181588973498245,0.03294185,0.014035179,,0.060557541028458735
160055969898,2020-06-13,0,0,,,0.2806569613105813,0.0120977415,0.11602486646621374,0.04168628,0.019032307,,0.047140457975509205
160056248127,2020-06-18,0,0,,,0.2025634184807541,0.013976763,0.4729895914520893,0.015256657,0.011020538,,0.007312423285231724
160056731438,2020-06-28,1,1,0.0,0.0,0.2362430274038877,0.027088854,1.1456549526523934,0.028969146,0.010562074,,0.030969416068763068
160056819810,2020-06-29,1,1,0.0,0.0,0.29695870127799445,0.09266633,7.2054182437225,0.025855582,0.015419572,,0.13774754106456286
160056853866,2020-06-30,0,0,,,0.24514178341200635,0.035109147,1.9234132517595661,0.016711298,0.011127715,,0.1075543588063712
160057070948,2020-07-04,0,0,,,0.2561952040505475,0.016238125,2.798910118229789,0.03138917,0.0146237,,0.16352692708010544
160057675575,2020-07-15,1,1,1.0,1.0,0.36345084647413134,0.124521665,6.209121022657667,0.069420435,0.08861713,0.052397177,0.16591075718413212
160057744586,2020-07-17,1,1,0.0,0.0,0.27526031015850394,0.048487775,3.2982171587794378,0.020614909,0.012058187,0.08075936,0.06379450491770007
160058306247,2020-07-26,0,0,,,0.22928900809633349,0.014590352,-0.11054354997165461,0.015491992,0.017931884,0.011458788999999999,0.026531919033830047
160058394620,2020-07-27,1,1,0.0,0.0,0.24314561260824974,0.010426,1.0430230107783278,0.03300145,0.012616524,0.05106589,0.014120657261475256
160058663707,2020-08-28,1,1,0.0,0.0,0.4073731593589222,0.040738035,0.640085622036395,0.034429524,0.018506506,0.05110628,0.07870097499331646
160058804120,2020-08-09,0,0,,,0.2935901173405677,0.02790527,1.0810255152771482,0.017367695,0.016845688,0.027162395,0.027182840237114352
160059055830,2020-08-09,0,0,,,0.25327591841946834,0.0148490835,0.18715769629321383,0.020326626,0.0198223,0.034144744,0.012328595551836016
160059088170,2020-08-09,1,1,0.0,0.0,0.25446588312922114,0.015207476,-0.8670874237356717,0.031947013,0.024058126,0.010271111999999999,0.032122701986587336
160059273512,2020-08-12,0,0,,,0.29365062652304713,0.024740405,2.17182101039908,0.01886697,0.016435444,0.03964454,0.008049272707567135
160059489565,2020-08-16,1,1,0.0,0.0,0.32432250478375296,0.01410273,1.3506791285718474,0.034729093,0.0155097535,0.052652717,0.023803511751727884
160059491114,2020-08-18,0,0,,,0.2813751124476322,0.12859346,1.6578815531999842,0.07271197,0.018653985,0.054976567999999996,0.2408393237992149
160059623678,2020-08-20,0,0,,,0.24507078790199982,0.023179546,1.4841483867097103,0.017752273,0.014559115,0.052823875,0.007930621749505975
160059624956,2020-08-19,1,1,0.0,0.0,0.2497201425567784,0.074524134,5.11379898601077,0.059513595,0.017885756,0.019302705,0.03641651139172674
160060017456,2020-08-26,1,1,0.0,0.0,0.18804401844024468,0.032137573,1.1385030836614534,0.011078391,0.009847685,0.021940947000000002,0.023810744143518584
160060197073,2020-08-30,0,0,,,0.20156107870755266,0.020673957,0.7501856225369138,0.039539177,0.043830898,0.03841892,0.03770414538060128
160060355785,2020-09-02,0,0,,,0.3122920442553824,0.013847555,0.10257405259808738,0.033187784,0.015884053,0.056470484,0.0227220334103678
160060392162,2020-09-03,0,0,,,0.3797415045634389,0.04074765,2.1338518488174167,0.08642948,0.027883347,0.14495170000000002,0.1271805548228073
160060398219,2020-09-03,0,0,,,0.2839331979881026,0.03553402,0.7567886643339987,0.031440403,0.023342278,0.064975634,0.0313141150852457
160060688588,2020-09-08,1,1,0.0,0.0,0.26573193971203596,0.041411646,0.007395656810358725,0.019419221,0.016653199,0.027479412,0.015920061359469443
160060724014,2020-09-08,0,0,,,0.35024653100815745,0.18968141,6.217368902271457,0.037620977,0.022418292,0.115591675,0.20288001147390405
160061171626,2020-09-16,0,0,,,0.27014226636572225,0.010499143,0.22650830303417513,0.029053152,0.014482119,0.02339702,0.033252053329870405
160061534041,2020-09-24,0,0,,,0.27794878230592523,0.015635192,1.0167778215089331,0.039997656,0.017724408,0.017700838,0.01332915242801757
160061863236,2020-10-02,0,0,,,0.29319003749207645,0.03948361,1.922844235233355,0.048012234,0.015744705,0.045705415,0.037353046055925904
160062484361,2020-10-14,1,1,0.0,0.0,0.25358825298867,0.03868676,0.917849988894789,0.039528623,0.021555942,0.0253622,0.011647476504905531
160062729822,2020-10-18,0,0,,,0.39056089126192395,0.02068261,0.4851203619394905,0.06881396,0.016539179,0.06509516,0.030363129025306218
160062812552,2020-10-19,0,0,,,0.2519838572207497,0.014482107,-0.40107921620087483,0.06881396,0.016539179,0.017269107,0.0100761347410196
160062970266,2020-10-21,0,0,,,0.32444900503104734,0.020276306,1.3452556869753174,0.06881396,0.016539179,0.06771096,0.02585558262222915
160063237069,2020-10-29,0,0,,,0.2712227050501881,0.021963317,0.8689727474048102,0.06881396,0.016539179,0.025396852,0.022214541372831145
160063312115,2020-10-25,0,0,,,0.26427093809523605,0.009785142,-0.15134137979967133,0.06881396,0.016539179,0.045949607999999996,0.02926933580760128
160063333466,2020-10-26,0,0,,,0.2417715750071932,0.041677244,0.11851028324478957,0.06881396,0.016539179,0.04893697,0.047990389541672736
160063633022,2020-10-30,0,0,,,0.22217502833647532,0.06345597,2.9991272189331752,0.06881396,0.016539179,0.023137217,0.03139277221333313
160063639707,2020-10-30,0,0,,,0.2007277918648894,0.007290444,-0.41899607109535275,0.06881396,0.016539179,0.010925841,0.007810529424096867
160063738276,2020-11-15,0,0,,,0.21418104158223122,0.03128244,-0.26381263744905364,0.06881396,0.016539179,,0.009219243977726386
160064091643,2020-11-08,0,0,,,0.200372488724927,0.015087118,0.3893533943474977,0.06881396,0.016539179,,0.03833699976945879
160064092214,2020-11-06,0,0,,,0.27454345038002625,0.0119784,1.2111358317392733,0.06881396,0.016539179,,0.024101096537327032
160064095501,2020-11-07,0,0,,,0.36735678975973446,0.07877384,5.396144026387811,0.06881396,0.016539179,,0.15369618612397454
160064428535,2020-11-12,0,0,,,0.2711615706135652,0.016869847,0.9345427354504865,0.06881396,0.016539179,,0.03960536376527175
160008919076,2020-07-07,0,0,,,0.2124782627674544,0.008729229,-0.03769510936952836,0.016430289,0.010216641,,0.012679869160789071
160051907514,2020-03-04,1,1,0.0,0.0,0.17023053086752815,0.008204484,-0.2879970981280122,0.06881396,0.016539179,,0.006448402722674182
160051994377,2020-03-06,0,0,,,0.27095964443771947,0.01252552,0.3583809464173182,0.06881396,0.016539179,,0.018608447032689032
160052062399,2020-03-08,1,1,0.0,0.0,0.21707210295395982,0.015974503,0.4742036585723113,0.06881396,0.016539179,,0.01198147907664603
160052187827,2020-03-11,0,0,,,0.27259431492648434,0.009831509,1.3722134415102138,0.06881396,0.016539179,,0.0731557229990292
160052814350,2020-03-26,0,0,,,0.26301184377810616,0.040944673,2.427749771033403,0.06881396,0.016539179,,0.02755025913940839
160053010599,2020-04-01,0,0,,,0.2347705671904657,0.013924636,0.25269136756862665,0.06881396,0.016539179,,0.01577480170563713
160053318172,2020-04-08,0,0,,,0.22294337618722057,0.010613079,-0.2840434827435858,0.06881396,0.016539179,,0.011072731961402342
160053368120,2020-04-09,1,1,0.0,0.0,0.25033573463658265,0.009253629,-0.0021214178411864335,0.06881396,0.016539179,,0.012003041007208306
160053386287,2020-04-10,1,1,0.0,0.0,0.26818757307862096,0.025765035,-0.07619297373542591,0.06881396,0.016539179,,0.018884555270858056
160053636810,2020-04-15,1,1,0.0,0.0,0.27486499120790303,0.02204032,1.4038200354363148,0.06881396,0.016539179,,0.042979448121014376
160053687220,2020-04-16,0,0,,,0.44798282323724237,0.09929579,2.447112903674673,0.06881396,0.016539179,,0.08600239981658017
160054267298,2020-05-02,0,0,,,0.25722069956464166,0.04161801,0.007395656810358725,0.02123611,0.01693774,,0.022239692352012255
160054366450,2020-05-02,1,1,0.0,0.0,0.4040465483827812,0.038452085,1.1604317245412545,0.040069435,0.0199344,,0.06375964671906413
160054696923,2020-05-09,1,1,0.0,0.0,0.28988118720724637,0.01174159,0.5899632517451237,0.01581261,0.012902728,,0.018573736816102332
160054879702,2020-05-14,0,0,,,0.4525763797460399,0.14743665,4.3668043111438175,0.02654118,0.024817685,,0.16698064327692347
160055228604,2020-06-07,0,0,,,0.32489044940009454,0.016100902,0.4818403598699309,0.053066317,0.016538272,,0.016100007764390044
160055497413,2020-06-02,0,0,,,0.3668946810858924,0.034491815,0.5935288763136942,0.026579509,0.029369412,,0.03634350367785073
160055813686,2020-06-09,0,0,,,0.22469281096435134,0.010684308,0.007395656810358725,0.031897206,0.017646208,,0.05290510438657295
160056027748,2020-06-14,1,1,0.0,0.0,0.3235325653832637,0.017121768,1.3633476239177171,0.020083712,0.02156159,,0.005292277300879597
160056126169,2020-06-16,1,1,0.0,0.0,0.2518845974768814,0.009337849,-0.3709107460844471,0.029504305,0.018305544,,0.008473980813811573
160056143186,2020-06-16,1,1,0.0,0.0,0.33158896972284363,0.056574598,1.2903916494265195,0.026799412,0.021231228,,0.05624109736515047
160056403057,2020-06-20,1,1,0.0,0.0,0.1623951335791629,0.03166057,0.7631510290257074,0.032422643,0.01570704,,0.039592951107229234
160056406663,2020-07-01,1,1,0.0,0.0,0.34568109529764934,0.078114234,2.589368375981377,0.041706804,0.055536747,,0.07705071370335805
160056594938,2020-06-24,1,1,0.0,0.0,0.363754432962805,0.0836435,3.434125127888893,0.04820177,0.021552734,,0.08270802369549872
160056834167,2020-06-30,0,0,,,0.4623285442166494,0.03069241,1.416404351626154,0.03143899,0.02687175,,0.051624269175580856
160057026736,2020-07-03,1,1,0.0,0.0,0.34611085295008653,0.015393733,-0.6806396801612842,0.052544508,0.018696051,,0.08302214997062997
160057244548,2020-07-07,1,1,0.0,0.0,0.2731505965672646,0.04289678,2.457779306656933,0.023575693,0.012678837,,0.049351301040673465
160057320845,2020-07-08,1,1,0.0,0.0,0.2667072982112279,0.026674552,0.5826879710730241,0.043012887,0.017069157,,0.01989170724826961
160057374856,2020-07-09,1,1,0.0,0.0,0.27644210383340234,0.02267506,1.1321295475238395,0.0318718,0.015774777,,0.015026472406016272
160057467155,2020-07-16,1,1,0.0,1.0,0.23679642893710634,0.04628729,2.6579370049875406,0.042626392,0.016061751,0.028468313,0.138929317761305
160057771986,2020-07-17,0,0,,,0.23945920131442436,0.009598957,-0.12988601391017504,0.020439673,0.014100515,0.027772766,0.008349291562375785
160057898147,2020-07-19,1,1,0.0,1.0,0.3161318626790237,0.022675624,1.1836107662746,0.0399067,0.01950437,0.04583244,0.05200044142779922
160057919772,2020-07-20,1,1,0.0,0.0,0.3107970462259648,0.047172498,2.2136183314929627,0.013366098,0.013243725,0.16757855,0.08560537583545039
160058235529,2020-07-25,1,1,0.0,0.0,0.2989321282824854,0.014249519,0.06033756358079099,0.031008996,0.019254323,0.037059076,0.02220929699638837
160058531946,2020-07-30,1,1,0.0,0.0,0.23800955251543338,0.075106844,1.4081769264995017,0.027968345,0.030439747,0.031286594,0.057953715233528436
160058726677,2020-08-03,0,0,,,0.3204419963515605,0.039374035,1.2222046615768352,0.05414105,0.03306042,0.032981955,0.05150007355024043
160058810079,2020-08-04,0,0,,,0.31810575333998403,0.0302767,2.273379470231417,0.029798685,0.023462787,0.031247497000000003,0.0387254621613802
160058831003,2020-08-07,1,1,0.0,0.0,0.2125072064417744,0.015662987,-0.2197186742484382,0.009367941,0.008449058,0.031884103999999996,0.03843884943360355
160059546928,2020-08-17,0,0,,,0.3151875999620723,0.11177154,1.2371363555426593,0.0655155,0.025002575,0.05103888400000001,0.05923594258352523
160060149232,2020-08-29,1,1,0.0,0.0,0.22052503054151953,0.043418784,1.0598364146632338,0.019295802,0.0109524205,0.04713935,0.014067412838599322
160060405773,2020-09-07,1,1,0.0,0.0,0.41257978034553966,0.02027605,0.11415159069755543,0.08650843,0.04649629,0.036120847000000005,0.05587710496741245
160060420046,2020-09-03,0,0,,,0.3036599310455922,0.011633986,-0.015290744764472095,0.039706856,0.024143383,0.05360412,0.017613536742058476
160060514617,2020-09-05,0,0,,,0.28538690857399707,0.021753594,0.44059763989369594,0.03945526,0.019916164,0.03865315,0.04438667434666197
160060928989,2020-09-12,0,0,,,0.22779536191069924,0.0085421745,-0.41059439813074095,0.019127391,0.0081200525,0.020356597,0.01045432617808287
160061500831,2020-09-23,0,0,,,0.29664609652511703,0.06235052,1.2859578730855918,0.061831243,0.047297165,0.07393136,0.04318770671768634
160061730936,2020-09-29,0,0,,,0.3273481129093551,0.0724381,1.842723984548771,0.037319195,0.023477182,0.055497065,0.022365921177221762
160061799711,2020-09-30,0,0,,,0.23669713680751037,0.015049547,-0.18666511130390992,0.034839287,0.023936532,0.016784389,0.029498079204777507
160061889090,2020-10-03,0,0,,,0.2756095457194064,0.030798357,2.073008796571287,0.022076908,0.02562517,0.10449372,0.03147361274791123
160061965384,2020-10-04,0,0,,,0.21539751045361627,0.0069625457,-0.4022242333411701,0.012033921,0.012612966,0.04454659,0.04737428750218374
160061981272,2020-10-05,1,1,0.0,1.0,0.31190571643652454,0.033016928,1.4195667811637167,0.04828617,0.023009505,0.0447541,0.04232786590623299
160062043067,2020-10-06,0,0,,,0.2048662118352423,0.010761811,-0.422586250437462,0.014403426,0.015191995,0.02954197,0.018533909763771984
160062410094,2020-10-13,0,0,,,0.29424313706634647,0.020491296,0.33208256411614645,0.030565867,0.013376088,0.036509648,0.03027396788406507
160062596054,2020-10-15,1,1,0.0,0.0,0.2370461485400955,0.018494446,0.014659837725777641,0.01276108,0.013140223,0.017418034,0.007551283843832731
160063087228,2020-10-22,0,0,,,0.2602846657391091,0.016459953,0.7548760212916514,0.06881396,0.016539179,0.060704317,0.01734385411499865
160063962881,2020-11-04,0,0,,,0.23590694493327424,0.017733442,2.072353602925461,0.06881396,0.016539179,,0.0654061530898625
160064161217,2020-11-07,0,0,,,0.382658083330375,0.03531926,1.6035051722019307,0.06881396,0.016539179,,0.0541529157226338
160064202513,2020-11-08,0,0,,,0.24409609758771697,0.013153926,-0.3960075143280185,0.06881396,0.016539179,,0.010226933225441734
160064220054,2020-11-08,0,0,,,0.36476880710566534,0.081971824,4.754461503750217,0.06881396,0.016539179,,0.19013592731935586
160064258292,2020-11-09,0,0,,,0.380593849516329,0.06721887,3.508544065161306,0.06881396,0.016539179,,0.12418743155133599
160064421367,2020-11-12,0,0,,,0.29380705740295826,0.033500727,4.177901575139381,0.06881396,0.016539179,,0.07949194423134312
160064446554,2020-11-13,0,0,,,0.2728526515929157,0.012356108,-0.21631022846045153,0.06881396,0.016539179,,0.023732156259320927
160064505842,2020-11-15,0,0,,,0.23790142259628083,0.008531568,0.4184419953973759,0.06881396,0.016539179,,0.02080056751474625
160064559008,2020-11-14,0,0,,,0.29404433258389084,0.03901517,0.6056915068774394,0.06881396,0.016539179,,0.006938646633347672
160022620075,2020-10-18,0,0,,,0.17912974045964647,0.0092798425,-0.2879970981280122,0.03430265,0.018894691,0.025822766,0.011115127815694764
160031411678,2020-05-09,1,1,1.0,1.0,0.36264721740530115,0.03977236,2.0053618430000695,0.014676302,0.011398182,,0.050489832251087885
160033597601,2020-03-24,0,0,,,0.29326235816305163,0.049853038,2.6402233480957165,0.06881396,0.016539179,,0.04204965443137384
160040795126,2020-11-11,0,0,,,0.3605452070490518,0.04985592,2.1338518488174167,0.06881396,0.016539179,,0.01945748920845823
160043042606,2020-05-17,1,1,0.0,0.0,0.3395565602156534,0.04070372,1.5034825535555825,0.04570902,0.022982702,,0.055781258831137465
160052198507,2020-06-10,0,0,,,0.21830502062186896,0.015126253,0.48015158467288654,0.022944668,0.010464281,,0.01729840115451499
160052736993,2020-03-25,0,0,,,0.22143377421971047,0.017470635,-0.25984692592174974,0.06881396,0.016539179,,0.015700406687887733
160052768866,2020-03-25,1,1,0.0,0.0,0.2188292367586124,0.04223886,0.18367573421776862,0.06881396,0.016539179,,0.024056160816495604
160052806744,2020-03-27,1,1,0.0,0.0,0.2702200172369133,0.037807494,0.6298035770749946,0.06881396,0.016539179,,0.024705012115319284
160052825297,2020-03-27,1,1,0.0,0.0,0.29565154109874403,0.009202141,-0.5682864566237879,0.06881396,0.016539179,,0.038496570031439664
160053133649,2020-04-04,1,1,0.0,0.0,0.39927887131802847,0.08729377,1.7853078696605476,0.06881396,0.016539179,,0.08879719700383526
160053414229,2020-04-10,1,1,0.0,0.0,0.2945290729237787,0.024649628,0.10523786959642223,0.06881396,0.016539179,,0.054523484134356134
160053687486,2020-04-16,0,0,,,0.3605978929678437,0.033696473,2.368901803986403,0.06881396,0.016539179,,0.07585419939831703
160053698021,2020-04-18,0,0,,,0.3373900629701006,0.056862433,3.5724717431125783,0.06881396,0.016539179,,0.04338360224537727
160053704088,2020-04-16,0,0,,,0.19851859287429757,0.02010688,1.0665063198768265,0.06881396,0.016539179,,0.021405442589660397
160053729467,2020-04-17,1,1,0.0,0.0,0.25038274755906303,0.012429913,0.2693414210687938,0.06881396,0.016539179,,0.015795020813599542
160053756788,2020-04-17,1,1,0.0,0.0,0.2603651052322804,0.007569593,-0.5918836013355101,0.06881396,0.016539179,,0.0257589150247533
160053939417,2020-04-24,1,1,0.0,0.0,0.3089385672046169,0.05230681,1.4658501846040544,0.06881396,0.016539179,,0.11750046392102655
160054465522,2020-05-05,0,0,,,0.3117498128853936,0.01747969,0.27443871848990165,0.028980562,0.019916145,,0.029677355836172918
160054595883,2020-05-07,1,1,0.0,0.0,0.4262160540480608,0.0885765,9.035367752244476,0.076485455,0.023224168,,0.17959513920797526
160054811202,2020-05-12,1,1,0.0,0.0,0.26777541300864605,0.023698946,0.29076707058294304,0.01471476,0.010603869,,0.02629674849991349
160055343682,2020-05-27,1,1,0.0,0.0,0.25755646880160854,0.03563843,0.9097635544832668,0.022913815,0.02516821,,0.0781723133069091
160055645960,2020-06-05,1,1,0.0,0.0,0.2834075374740168,0.047899388,0.46141957302358116,0.059453122,0.030387504,,0.02503310413059367
160056060569,2020-06-15,1,1,0.0,0.0,0.24698988749886297,0.037779205,0.7366768500786386,0.032865573,0.021195533,,0.019106065357740818
160056730348,2020-06-27,1,1,0.0,0.0,0.34507056875538755,0.05094301,1.2077609154461102,0.029987229,0.021081135,,0.058002893488194464
160057247479,2020-07-22,1,1,0.0,1.0,0.24932421429161875,0.06831691,4.02035134255589,0.06385159,0.027428346,0.02364301,0.132014857345751
160057294641,2020-07-08,0,0,,,0.3011178088771142,0.039838556,3.4318727790259445,0.02427481,0.016912043,,0.06910653700750105
160057333743,2020-07-10,1,1,0.0,1.0,0.3972454563458266,0.09051228,3.0793825785533038,0.03246253,0.02494197,,0.11177377906391324
160057595368,2020-07-13,0,0,,,0.3901483445963969,0.04883403,2.004777495328001,0.08509162,0.028756998,,0.01685078814090231
160057744854,2020-07-17,1,1,0.0,0.0,0.2501451998321362,0.04800692,2.2335717988487285,0.035806324,0.025827486,0.015285296,0.03294099776251196
160057843298,2020-07-18,0,0,,,0.3692384531112145,0.10746089,4.908813542013707,0.08215221,0.026498487,0.22306278,0.2033754505610142
160058055062,2020-07-22,0,0,,,0.4125401207008246,0.044398423,1.5325189226608065,0.05881661,0.059021436,0.05190277,0.1089718388187779
